gene,relationship,pw
255626,GpPW,PC7_4334
79784,GpPW,PC7_7425
51343,GpPW,PC7_7426
7050,GpPW,WP138_r79958
2060,GpPW,PC7_7439
10225,GpPW,PC7_1563
197320,GpPW,PC7_4112
1495,GpPW,PC7_3084
7552,GpPW,PC7_4112
4686,GpPW,PC7_3959
115557,GpPW,PC7_6878
57763,GpPW,PC7_7489
5706,GpPW,PC7_1214
10454,GpPW,PC7_8291
1432,GpPW,WP2380_r79953
7048,GpPW,PC7_4284
2885,GpPW,PC7_4000
1630,GpPW,PC7_1863
9491,GpPW,PC7_6881
3265,GpPW,WP23_r79985
378708,GpPW,PC7_6941
5901,GpPW,PC7_5322
1392,GpPW,PC7_4044
81,GpPW,PC7_6512
9108,GpPW,PC7_5326
124538,GpPW,PC7_7457
5433,GpPW,PC7_4365
818,GpPW,PC7_6852
836,GpPW,WP2328_r84648
55703,GpPW,PC7_6797
6241,GpPW,PC7_7723
10163,GpPW,PC7_3886
2812,GpPW,PC7_6512
567,GpPW,PC7_4689
5692,GpPW,PC7_4438
2356,GpPW,PC7_3278
1956,GpPW,PC7_5772
5045,GpPW,PC7_5025
339500,GpPW,PC7_4112
7139,GpPW,WP2406_r73324
2889,GpPW,PC7_4556
257397,GpPW,PC7_4741
50840,GpPW,PC7_2622
1949,GpPW,PC7_3084
3066,GpPW,PC7_3278
896,GpPW,WP1530_r84694
254531,GpPW,PC7_5322
207,GpPW,PC7_6994
9631,GpPW,PC7_4492
5881,GpPW,WP306_r80308
3824,GpPW,PC7_4741
5608,GpPW,WP306_r80308
3012,GpPW,PC7_6072
3918,GpPW,PC7_2076
5330,GpPW,PC7_7457
4688,GpPW,PC7_3278
883,GpPW,PC7_6443
5709,GpPW,PC7_12274
6622,GpPW,WP2059_r82906
6542,GpPW,PC7_1632
4092,GpPW,PC7_7796
7132,GpPW,PC7_2506
5707,GpPW,PC7_4037
6249,GpPW,PC7_2521
3690,GpPW,WP727_r79969
108,GpPW,PC7_8339
2908,GpPW,WP706_r80056
10393,GpPW,PC7_1129
7029,GpPW,PC7_2519
5295,GpPW,PC7_3326
5682,GpPW,PC7_2833
894,GpPW,PC7_8677
8515,GpPW,PC7_2301
7021,GpPW,WP2064_r79263
4609,GpPW,PC7_3855
2778,GpPW,WP734_r74438
7409,GpPW,WP2849_r84764
5689,GpPW,PC7_7231
5723,GpPW,PC7_1629
8900,GpPW,PC7_2529
5501,GpPW,PC7_4751
1537,GpPW,PC7_8229
5702,GpPW,PC7_11384
51222,GpPW,WP2858_r83015
51764,GpPW,PC7_3991
7311,GpPW,PC7_7463
6822,GpPW,PC7_6433
930,GpPW,PC7_2926
117144,GpPW,PC7_3901
111,GpPW,PC7_4741
6169,GpPW,PC7_2469
286256,GpPW,PC7_7290
5682,GpPW,PC7_5531
51561,GpPW,PC7_4614
94233,GpPW,PC7_4043
3646,GpPW,PC7_6966
2956,GpPW,WP2261_r81197
805,GpPW,PC7_6512
8976,GpPW,PC7_3886
7097,GpPW,PC7_2064
6660,GpPW,WP2064_r79263
121441,GpPW,PC7_2519
917,GpPW,PC7_4115
7424,GpPW,PC7_1601
1278,GpPW,PC7_4627
401993,GpPW,PC7_7457
2353,GpPW,WP2032_r79960
11267,GpPW,PC7_3666
3714,GpPW,PC7_5981
5770,GpPW,PC7_7495
2784,GpPW,PC7_4754
9540,GpPW,PC7_8680
55142,GpPW,PC7_2534
7356,GpPW,PC7_3852
5291,GpPW,PC7_6512
5781,GpPW,PC7_5991
1562,GpPW,WP702_r73516
2785,GpPW,PC7_4449
23097,GpPW,PC7_8328
8890,GpPW,PC7_4112
5580,GpPW,PC7_3325
351,GpPW,WP2377_r80437
11131,GpPW,WP185_r80036
192670,GpPW,PC7_6561
5747,GpPW,WP306_r80308
3667,GpPW,PC7_7269
5599,GpPW,PC7_3698
7699,GpPW,PC7_4112
10273,GpPW,WP138_r79958
9861,GpPW,PC7_4365
5777,GpPW,PC7_7478
994,GpPW,WP382_r79951
3479,GpPW,PC7_5330
3920,GpPW,PC7_6945
59340,GpPW,PC7_4043
961,GpPW,PC7_4758
121130,GpPW,PC7_6044
3845,GpPW,PC7_2372
3832,GpPW,PC7_4887
6182,GpPW,PC7_5524
3949,GpPW,WP176_r82704
2113,GpPW,WP2064_r79263
6382,GpPW,PC7_6643
123745,GpPW,PC7_5326
3460,GpPW,WP619_r71168
5518,GpPW,PC7_2500
341276,GpPW,PC7_7439
4217,GpPW,PC7_2625
9619,GpPW,PC7_4992
5901,GpPW,PC7_3775
6667,GpPW,WP391_r71373
6617,GpPW,PC7_6813
996,GpPW,PC7_1127
4331,GpPW,PC7_6794
27115,GpPW,PC7_4043
53632,GpPW,WP1471_r82750
3709,GpPW,WP2059_r82906
94005,GpPW,PC7_6540
2720,GpPW,PC7_5322
1674,GpPW,WP383_r80200
375790,GpPW,PC7_5322
2475,GpPW,WP2011_r75253
10818,GpPW,PC7_4749
51650,GpPW,PC7_6057
3910,GpPW,WP2911_r83020
4331,GpPW,PC7_2950
5879,GpPW,PC7_2523
2159,GpPW,PC7_2078
3716,GpPW,PC7_4773
523,GpPW,PC7_3278
5689,GpPW,PC7_5322
196,GpPW,WP2586_r79995
5698,GpPW,PC7_1821
6524,GpPW,WP2884_r83041
126961,GpPW,PC7_4334
7428,GpPW,PC7_1563
7270,GpPW,PC7_6797
1983,GpPW,PC7_8331
8345,GpPW,WP2858_r83015
11184,GpPW,WP366_r84196
8648,GpPW,PC7_6946
1827,GpPW,PC7_6992
23279,GpPW,PC7_7427
2712,GpPW,WP143_r79783
2790,GpPW,PC7_11018
22818,GpPW,PC7_5307
147323,GpPW,PC7_5326
5321,GpPW,PC7_2392
3013,GpPW,PC7_2674
5118,GpPW,PC7_3777
5687,GpPW,PC7_2520
5290,GpPW,PC7_7449
1058,GpPW,PC7_5530
103910,GpPW,PC7_7425
3458,GpPW,PC7_7269
285349,GpPW,PC7_4116
472,GpPW,PC7_3362
4718,GpPW,PC7_6943
1633,GpPW,PC7_6654
2533,GpPW,PC7_1563
5710,GpPW,PC7_1672
801,GpPW,PC7_2335
6776,GpPW,PC7_7451
10043,GpPW,PC7_2170
1849,GpPW,PC7_1517
840,GpPW,PC7_1689
5540,GpPW,PC7_7439
5516,GpPW,PC7_5987
3017,GpPW,PC7_7484
1040,GpPW,PC7_7746
9414,GpPW,PC7_7459
6880,GpPW,PC7_6801
4893,GpPW,PC7_4038
338,GpPW,PC7_5326
5154,GpPW,PC7_4688
1836,GpPW,PC7_8339
5062,GpPW,PC7_7477
6647,GpPW,WP2324_r78487
55902,GpPW,PC7_7490
6530,GpPW,PC7_7290
2932,GpPW,PC7_3062
9063,GpPW,PC7_4593
1337,GpPW,PC7_8229
145226,GpPW,PC7_8716
5923,GpPW,WP2380_r79953
23175,GpPW,PC7_2521
5598,GpPW,PC7_8431
3837,GpPW,PC7_5322
3985,GpPW,WP437_r79266
4208,GpPW,PC7_5560
6010,GpPW,PC7_2620
5604,GpPW,WP49_r78543
30849,GpPW,PC7_4741
136371,GpPW,PC7_4688
129401,GpPW,PC7_2907
3687,GpPW,PC7_3366
4783,GpPW,WP3594_r84573
10023,GpPW,PC7_2072
5686,GpPW,PC7_4439
902,GpPW,PC7_3682
60481,GpPW,PC7_3878
6223,GpPW,PC7_4728
9801,GpPW,PC7_5523
4343,GpPW,PC7_7446
8884,GpPW,PC7_3017
2829,GpPW,PC7_7457
624,GpPW,WP51_r79977
805,GpPW,PC7_4265
5595,GpPW,PC7_8061
2323,GpPW,WP2848_r80009
4792,GpPW,PC7_7463
6144,GpPW,PC7_5324
7976,GpPW,WP399_r79474
919,GpPW,PC7_3886
8503,GpPW,PC7_2907
5393,GpPW,PC7_4862
9134,GpPW,PC7_4004
5694,GpPW,PC7_4492
6718,GpPW,PC7_5322
156,GpPW,PC7_4107
54822,GpPW,PC7_8339
162972,GpPW,PC7_4116
187,GpPW,PC7_3992
1154,GpPW,WP581_r67199
3430,GpPW,PC7_4688
1606,GpPW,PC7_6512
6117,GpPW,PC7_6932
3012,GpPW,PC7_5530
116285,GpPW,PC7_2675
5159,GpPW,PC7_7444
8349,GpPW,PC7_6793
554313,GpPW,PC7_7272
8354,GpPW,PC7_11610
6878,GpPW,WP405_r73594
5516,GpPW,PC7_7457
10451,GpPW,PC7_4449
8289,GpPW,PC7_2570
5578,GpPW,PC7_3278
125061,GpPW,PC7_8432
10568,GpPW,PC7_7290
3710,GpPW,PC7_6513
6850,GpPW,PC7_3886
121504,GpPW,PC7_6315
6518,GpPW,PC7_5322
1616,GpPW,PC7_7795
8731,GpPW,PC7_6801
10333,GpPW,PC7_8288
196883,GpPW,PC7_5890
3569,GpPW,PC7_4583
1280,GpPW,PC7_2668
3630,GpPW,PC7_4745
80153,GpPW,PC7_5324
5879,GpPW,PC7_4994
120892,GpPW,WP399_r79474
839,GpPW,PC7_2118
6850,GpPW,PC7_1670
3133,GpPW,PC7_2907
1062,GpPW,PC7_4887
7040,GpPW,PC7_3777
1500,GpPW,PC7_3811
5439,GpPW,PC7_12069
572,GpPW,PC7_7443
8515,GpPW,PC7_4759
84643,GpPW,PC7_2519
847,GpPW,WP2447_r84415
3012,GpPW,PC7_11610
64127,GpPW,PC7_2467
7277,GpPW,PC7_2685
3017,GpPW,PC7_1655
8366,GpPW,PC7_7784
6584,GpPW,PC7_6061
5331,GpPW,WP536_r80211
10911,GpPW,PC7_7439
801,GpPW,PC7_8664
23293,GpPW,PC7_6895
63934,GpPW,PC7_4112
8869,GpPW,PC7_7434
4547,GpPW,PC7_5326
3576,GpPW,PC7_2543
8350,GpPW,PC7_7784
29780,GpPW,PC7_4761
468,GpPW,PC7_5330
84870,GpPW,PC7_3278
81469,GpPW,PC7_7439
4175,GpPW,PC7_5530
2968,GpPW,PC7_4948
1814,GpPW,PC7_4043
57551,GpPW,WP382_r79951
55755,GpPW,PC7_5529
2771,GpPW,PC7_5322
4790,GpPW,PC7_8057
5423,GpPW,PC7_2950
10892,GpPW,PC7_3326
63827,GpPW,PC7_4451
3065,GpPW,WP2036_r84527
5720,GpPW,PC7_5324
102,GpPW,PC7_3777
79718,GpPW,PC7_6203
5126,GpPW,PC7_4747
6205,GpPW,PC7_5972
57161,GpPW,PC7_4778
9057,GpPW,PC7_4449
5880,GpPW,WP2290_r79988
10060,GpPW,PC7_1210
132,GpPW,PC7_5994
4843,GpPW,PC7_5948
10257,GpPW,PC7_8339
5689,GpPW,PC7_5049
898,GpPW,PC7_12274
2889,GpPW,PC7_6618
2271,GpPW,PC7_6670
84335,GpPW,WP1471_r82750
4326,GpPW,PC7_3777
2920,GpPW,PC7_2620
192670,GpPW,PC7_4741
9861,GpPW,WP183_r81161
4791,GpPW,WP262_r84487
3663,GpPW,WP1449_r81172
9969,GpPW,PC7_4112
3577,GpPW,PC7_2543
2237,GpPW,PC7_8138
2353,GpPW,PC7_3806
161882,GpPW,PC7_4449
207,GpPW,PC7_1523
1280,GpPW,WP474_r80208
113278,GpPW,PC7_5322
5698,GpPW,PC7_7661
6231,GpPW,PC7_3772
1282,GpPW,PC7_1863
91807,GpPW,WP1544_r84696
1942,GpPW,PC7_1863
10726,GpPW,PC7_5531
3760,GpPW,PC7_5887
10393,GpPW,PC7_1128
8309,GpPW,PC7_7758
3134,GpPW,PC7_4689
6431,GpPW,PC7_8345
7471,GpPW,PC7_7784
920,GpPW,PC7_8766
7430,GpPW,WP2272_r78594
9493,GpPW,PC7_4688
8823,GpPW,PC7_1518
1271,GpPW,WP236_r80209
3569,GpPW,PC7_7504
29945,GpPW,PC7_1563
3020,GpPW,PC7_3278
6654,GpPW,PC7_7262
1839,GpPW,PC7_7478
1892,GpPW,PC7_2066
8368,GpPW,PC7_11610
3012,GpPW,PC7_2519
3421,GpPW,PC7_5517
1387,GpPW,PC7_8323
747,GpPW,PC7_5673
25937,GpPW,PC7_5326
4772,GpPW,PC7_2393
8997,GpPW,PC7_4107
7084,GpPW,PC7_5528
2119,GpPW,PC7_4593
29110,GpPW,PC7_8053
2811,GpPW,PC7_4784
2048,GpPW,PC7_3084
6241,GpPW,PC7_4005
941,GpPW,WP1449_r81172
2567,GpPW,PC7_4965
773,GpPW,PC7_3071
6506,GpPW,PC7_1630
5700,GpPW,PC7_4438
891,GpPW,PC7_3980
7565,GpPW,PC7_4116
5588,GpPW,PC7_6992
2885,GpPW,PC7_1670
1027,GpPW,PC7_2925
7818,GpPW,PC7_6057
3685,GpPW,WP2118_r71265
3712,GpPW,PC7_2117
7311,GpPW,PC7_7427
391107,GpPW,PC7_7439
4803,GpPW,PC7_5772
6197,GpPW,WP481_r82731
84867,GpPW,WP437_r79266
5321,GpPW,PC7_6462
3725,GpPW,WP314_r80438
10000,GpPW,PC7_6904
3065,GpPW,PC7_4161
11096,GpPW,PC7_5330
9110,GpPW,PC7_7796
8359,GpPW,PC7_2570
1675,GpPW,PC7_6512
10499,GpPW,PC7_2098
2119,GpPW,PC7_3855
3577,GpPW,PC7_6396
4690,GpPW,WP2272_r78594
2791,GpPW,PC7_6512
3442,GpPW,PC7_4449
170692,GpPW,PC7_6000
3320,GpPW,PC7_8664
117145,GpPW,PC7_1563
8354,GpPW,PC7_2519
5594,GpPW,PC7_7457
8497,GpPW,PC7_1232
3921,GpPW,PC7_5972
22908,GpPW,PC7_7748
7529,GpPW,PC7_4688
10681,GpPW,PC7_5887
5686,GpPW,PC7_7024
847,GpPW,WP710_r79974
55224,GpPW,PC7_7744
8767,GpPW,WP69_r79955
7529,GpPW,PC7_7448
2891,GpPW,PC7_5890
2237,GpPW,PC7_2519
5154,GpPW,PC7_1877
983,GpPW,PC7_7460
2591,GpPW,PC7_6000
5001,GpPW,PC7_4005
5319,GpPW,PC7_1559
9871,GpPW,PC7_8361
3717,GpPW,PC7_4664
1605,GpPW,WP2377_r80437
4846,GpPW,WP289_r81078
55851,GpPW,PC7_3084
84109,GpPW,PC7_3993
5603,GpPW,PC7_4741
10858,GpPW,WP702_r73516
2274,GpPW,PC7_2698
6597,GpPW,PC7_6918
8509,GpPW,PC7_3278
4914,GpPW,PC7_12279
3640,GpPW,PC7_7439
5516,GpPW,WP727_r79969
3418,GpPW,PC7_2610
50852,GpPW,PC7_7463
6632,GpPW,PC7_6589
5582,GpPW,PC7_4215
1139,GpPW,WP706_r80056
1385,GpPW,PC7_7447
2277,GpPW,PC7_1601
9962,GpPW,PC7_8725
5440,GpPW,PC7_8321
2810,GpPW,PC7_4785
5903,GpPW,PC7_4727
105369230,GpPW,WP2328_r84648
2798,GpPW,PC7_3993
2805,GpPW,PC7_5322
1026,GpPW,WP2572_r79947
4793,GpPW,PC7_8054
8342,GpPW,PC7_6815
10157,GpPW,PC7_5045
440689,GpPW,PC7_2570
4804,GpPW,PC7_1868
7529,GpPW,PC7_1563
5906,GpPW,PC7_3360
2566,GpPW,PC7_4791
5702,GpPW,PC7_7458
2817,GpPW,PC7_4451
4548,GpPW,WP241_r83818
144124,GpPW,WP455_r81793
9655,GpPW,WP395_r79978
6147,GpPW,PC7_8712
84674,GpPW,WP1433_r83527
9965,GpPW,PC7_6157
51106,GpPW,PC7_5515
5747,GpPW,PC7_5867
135112,GpPW,WP2586_r79995
7027,GpPW,PC7_2519
10855,GpPW,PC7_5322
5029,GpPW,PC7_7457
1382,GpPW,PC7_6917
2263,GpPW,PC7_6994
685,GpPW,PC7_6994
5716,GpPW,PC7_2521
8517,GpPW,PC7_7788
51176,GpPW,PC7_3278
65078,GpPW,WP2431_r84650
5144,GpPW,PC7_7457
2309,GpPW,PC7_7447
6117,GpPW,PC7_8138
9759,GpPW,PC7_2681
6194,GpPW,WP2034_r80016
3242,GpPW,PC7_6443
5601,GpPW,PC7_2263
284370,GpPW,PC7_4116
23636,GpPW,PC7_7488
8354,GpPW,PC7_7426
4067,GpPW,PC7_1598
8343,GpPW,PC7_5272
5595,GpPW,PC7_7499
54716,GpPW,PC7_1623
7321,GpPW,PC7_5878
5478,GpPW,PC7_6945
166012,GpPW,PC7_2569
3932,GpPW,WP49_r78543
823,GpPW,PC7_7493
7316,GpPW,PC7_2681
7431,GpPW,PC7_1689
9978,GpPW,PC7_6616
640,GpPW,PC7_6141
55970,GpPW,PC7_3995
2783,GpPW,PC7_7457
7409,GpPW,PC7_2679
3553,GpPW,WP2431_r84650
23411,GpPW,WP1982_r79943
8309,GpPW,WP2435_r80008
10092,GpPW,PC7_6740
8743,GpPW,WP254_r84652
8202,GpPW,PC7_6946
3009,GpPW,PC7_2949
8352,GpPW,PC7_6815
84296,GpPW,PC7_2956
7112,GpPW,PC7_2521
2593,GpPW,WP3584_r84776
22995,GpPW,PC7_2534
9322,GpPW,PC7_4745
81620,GpPW,WP466_r79981
3448,GpPW,PC7_8055
8337,GpPW,PC7_7426
7351,GpPW,PC7_5514
5336,GpPW,WP2261_r81197
259290,GpPW,PC7_4044
3983,GpPW,PC7_2928
6189,GpPW,PC7_3774
64065,GpPW,PC7_8680
57690,GpPW,PC7_6923
3361,GpPW,WP455_r81793
1830,GpPW,PC7_1684
7222,GpPW,PC7_6512
9611,GpPW,PC7_2170
28964,GpPW,PC7_6878
7297,GpPW,PC7_7457
2916,GpPW,PC7_3992
10454,GpPW,PC7_7795
2033,GpPW,PC7_2570
26281,GpPW,PC7_4583
5111,GpPW,PC7_2575
6885,GpPW,PC7_7484
1580,GpPW,PC7_3883
5894,GpPW,PC7_7268
5437,GpPW,PC7_6790
5001,GpPW,WP466_r79981
117,GpPW,PC7_2621
4149,GpPW,PC7_2171
1027,GpPW,WP2864_r79278
5906,GpPW,PC7_3420
163,GpPW,PC7_5870
4893,GpPW,PC7_7503
6258,GpPW,PC7_10400
6175,GpPW,PC7_685
4158,GpPW,WP24_r79999
5713,GpPW,PC7_7439
348,GpPW,WP1533_r82707
5092,GpPW,PC7_5322
554313,GpPW,PC7_3073
9700,GpPW,WP179_r70629
5588,GpPW,PC7_1688
2248,GpPW,PC7_2679
3099,GpPW,PC7_2500
5154,GpPW,PC7_7443
66002,GpPW,PC7_2905
374907,GpPW,PC7_6540
3122,GpPW,WP2328_r84648
109,GpPW,PC7_5772
1956,GpPW,PC7_6542
9261,GpPW,PC7_5559
472,GpPW,PC7_2467
5528,GpPW,PC7_3434
3357,GpPW,WP732_r80010
2967,GpPW,PC7_6796
93492,GpPW,PC7_7748
55763,GpPW,PC7_6395
3673,GpPW,PC7_6510
6654,GpPW,PC7_6994
123099,GpPW,PC7_7649
10272,GpPW,PC7_7439
8815,GpPW,PC7_4365
8178,GpPW,PC7_6799
1355,GpPW,PC7_6532
391195,GpPW,PC7_7439
338398,GpPW,PC7_4043
775,GpPW,PC7_5322
54988,GpPW,PC7_2098
5295,GpPW,PC7_2701
8694,GpPW,PC7_5322
3630,GpPW,PC7_1698
9656,GpPW,PC7_3319
4790,GpPW,PC7_10557
718,GpPW,PC7_1563
1376,GpPW,PC7_6910
6521,GpPW,PC7_2089
5819,GpPW,PC7_4688
5982,GpPW,PC7_4105
56994,GpPW,PC7_5322
344167,GpPW,WP2804_r79882
998,GpPW,PC7_5893
2767,GpPW,PC7_3993
801,GpPW,PC7_2458
5699,GpPW,PC7_2265
120796,GpPW,PC7_7439
2113,GpPW,WP2864_r79278
114609,GpPW,PC7_5561
2885,GpPW,PC7_3806
10020,GpPW,PC7_7764
5595,GpPW,WP1449_r81172
3062,GpPW,PC7_7457
148,GpPW,PC7_7457
10859,GpPW,PC7_4689
5291,GpPW,PC7_7478
3576,GpPW,PC7_4940
26531,GpPW,PC7_4043
2353,GpPW,PC7_2532
2683,GpPW,PC7_4874
2155,GpPW,WP558_r79680
10499,GpPW,PC7_6057
2033,GpPW,PC7_7484
10533,GpPW,PC7_1672
27248,GpPW,PC7_7458
5293,GpPW,PC7_4779
55901,GpPW,PC7_6000
9630,GpPW,PC7_4449
53371,GpPW,PC7_4112
5728,GpPW,PC7_7786
64324,GpPW,WP2369_r83012
6712,GpPW,PC7_4765
5575,GpPW,PC7_6177
2831,GpPW,PC7_4043
10213,GpPW,PC7_4492
3811,GpPW,PC7_4689
8874,GpPW,PC7_7457
6548,GpPW,PC7_3018
6165,GpPW,PC7_8712
55679,GpPW,PC7_2526
6390,GpPW,PC7_6943
8660,GpPW,PC7_4574
4193,GpPW,WP1742_r71700
1759,GpPW,PC7_3084
51166,GpPW,PC7_5045
8717,GpPW,WP231_r81070
1288,GpPW,PC7_2668
2535,GpPW,PC7_4044
5153,GpPW,PC7_4741
96764,GpPW,PC7_4116
22943,GpPW,PC7_7439
783,GpPW,PC7_3084
2730,GpPW,WP2525_r80205
10787,GpPW,PC7_7660
26154,GpPW,PC7_968
23165,GpPW,PC7_5534
8356,GpPW,PC7_6793
51013,GpPW,PC7_1181
107,GpPW,WP35_r79952
5646,GpPW,PC7_3017
7410,GpPW,PC7_3424
8345,GpPW,PC7_3278
1432,GpPW,WP1544_r84696
11214,GpPW,PC7_3991
51339,GpPW,PC7_11385
5825,GpPW,PC7_967
10082,GpPW,PC7_2500
8815,GpPW,PC7_8765
59277,GpPW,PC7_3084
1901,GpPW,WP26_r79950
64333,GpPW,PC7_6894
5594,GpPW,PC7_6895
7314,GpPW,PC7_4467
5580,GpPW,PC7_6992
328,GpPW,PC7_5188
5479,GpPW,PC7_3777
3014,GpPW,PC7_7426
2064,GpPW,PC7_4012
5479,GpPW,PC7_2668
214,GpPW,PC7_1863
960,GpPW,PC7_4773
5605,GpPW,PC7_5560
4351,GpPW,PC7_7764
1983,GpPW,PC7_4112
6502,GpPW,PC7_6918
867,GpPW,PC7_3385
7161,GpPW,PC7_12279
5567,GpPW,PC7_1599
6850,GpPW,PC7_2926
27237,GpPW,PC7_2523
2905,GpPW,PC7_8629
3014,GpPW,PC7_2575
3909,GpPW,WP306_r80308
26248,GpPW,PC7_4043
3065,GpPW,PC7_6791
23310,GpPW,PC7_2521
4089,GpPW,WP138_r79958
1515,GpPW,PC7_2670
2255,GpPW,PC7_7448
784,GpPW,WP536_r80211
2069,GpPW,PC7_6994
9672,GpPW,PC7_965
3558,GpPW,PC7_7269
5476,GpPW,PC7_4276
7469,GpPW,PC7_3960
6130,GpPW,PC7_6393
3146,GpPW,PC7_8295
6654,GpPW,PC7_3084
4917,GpPW,PC7_2276
2806,GpPW,PC7_3278
11127,GpPW,WP474_r80208
23594,GpPW,PC7_3361
8881,GpPW,PC7_2520
5710,GpPW,PC7_1858
4704,GpPW,WP623_r79961
2235,GpPW,PC7_4443
53919,GpPW,PC7_8357
79071,GpPW,PC7_5326
9533,GpPW,PC7_6813
653361,GpPW,PC7_3278
5707,GpPW,PC7_5530
8370,GpPW,PC7_3073
961,GpPW,PC7_2526
9020,GpPW,PC7_2252
5296,GpPW,PC7_4000
8702,GpPW,PC7_4876
6605,GpPW,WP138_r79958
5154,GpPW,PC7_6514
3832,GpPW,PC7_1563
3492,GpPW,PC7_6995
9212,GpPW,PC7_7427
4846,GpPW,PC7_7439
3148,GpPW,WP2946_r83779
1017,GpPW,PC7_2519
3074,GpPW,PC7_3018
60485,GpPW,PC7_7439
801,GpPW,PC7_5772
54948,GpPW,PC7_5524
723790,GpPW,PC7_6315
5707,GpPW,PC7_7458
4303,GpPW,PC7_3328
253639,GpPW,PC7_4112
8364,GpPW,PC7_7272
4772,GpPW,WP69_r79955
64750,GpPW,PC7_7439
1455,GpPW,PC7_4440
942,GpPW,PC7_7447
2530,GpPW,PC7_6855
3312,GpPW,PC7_4917
54361,GpPW,PC7_7439
5578,GpPW,PC7_1178
5207,GpPW,PC7_4162
527,GpPW,PC7_7460
1017,GpPW,PC7_6465
10250,GpPW,PC7_8345
5608,GpPW,PC7_6916
5335,GpPW,PC7_3359
26219,GpPW,PC7_6044
4632,GpPW,WP383_r80200
2831,GpPW,WP455_r81793
80765,GpPW,PC7_6567
1647,GpPW,WP1530_r84694
25942,GpPW,PC7_6910
3486,GpPW,PC7_3277
27173,GpPW,WP3529_r84285
998,GpPW,PC7_2251
4323,GpPW,PC7_3065
4928,GpPW,PC7_4366
7471,GpPW,WP2855_r79211
23054,GpPW,PC7_8323
2559,GpPW,PC7_4014
284058,GpPW,PC7_2570
50840,GpPW,PC7_7439
2703,GpPW,PC7_4103
27183,GpPW,PC7_2373
5277,GpPW,PC7_5330
2972,GpPW,PC7_8317
7316,GpPW,PC7_1128
403253,GpPW,PC7_6044
2833,GpPW,WP455_r81793
319100,GpPW,PC7_3994
6191,GpPW,PC7_3963
10000,GpPW,PC7_3320
733,GpPW,PC7_8154
9183,GpPW,PC7_2521
23221,GpPW,PC7_7439
2251,GpPW,PC7_1518
8970,GpPW,PC7_8141
2905,GpPW,PC7_2333
8086,GpPW,PC7_5988
2488,GpPW,PC7_4043
5292,GpPW,PC7_4038
2261,GpPW,PC7_2926
973,GpPW,WP23_r79985
55802,GpPW,PC7_5324
81033,GpPW,PC7_8763
2778,GpPW,PC7_3992
22921,GpPW,WP2542_r70621
57122,GpPW,PC7_4766
6730,GpPW,PC7_4112
941,GpPW,PC7_2679
3716,GpPW,PC7_7475
5582,GpPW,WP2261_r81197
8911,GpPW,PC7_3084
113130,GpPW,PC7_3703
51764,GpPW,WP2197_r74852
246184,GpPW,PC7_1129
51176,GpPW,PC7_12488
151246,GpPW,PC7_2519
5423,GpPW,WP404_r68960
8767,GpPW,PC7_8058
5440,GpPW,PC7_6794
5705,GpPW,PC7_5324
92,GpPW,PC7_7464
283189,GpPW,PC7_7457
3491,GpPW,WP2374_r73668
847,GpPW,PC7_5322
57030,GpPW,PC7_1630
9442,GpPW,PC7_3084
56963,GpPW,PC7_2012
388561,GpPW,PC7_4112
7365,GpPW,PC7_4214
1175,GpPW,PC7_3278
10411,GpPW,PC7_6511
9252,GpPW,PC7_4917
3814,GpPW,PC7_2620
10135,GpPW,PC7_2008
5605,GpPW,PC7_8291
5565,GpPW,PC7_6893
3939,GpPW,PC7_6670
960,GpPW,PC7_2907
171558,GpPW,WP268_r70096
8514,GpPW,PC7_5887
331,GpPW,PC7_2012
2797,GpPW,PC7_3993
3068,GpPW,PC7_8786
3558,GpPW,WP127_r78498
1024,GpPW,PC7_3803
54480,GpPW,PC7_3278
126969,GpPW,PC7_6462
7514,GpPW,PC7_6952
4615,GpPW,PC7_12283
81539,GpPW,PC7_8339
65110,GpPW,PC7_5324
2978,GpPW,PC7_8715
1572,GpPW,PC7_5322
4790,GpPW,PC7_6066
4089,GpPW,WP2870_r79555
117579,GpPW,PC7_6924
81857,GpPW,PC7_6203
353376,GpPW,PC7_1517
1163,GpPW,PC7_2833
6185,GpPW,PC7_7357
8353,GpPW,PC7_6923
6188,GpPW,PC7_6966
28960,GpPW,PC7_5324
23608,GpPW,PC7_1563
4995,GpPW,PC7_7439
4893,GpPW,PC7_7448
1759,GpPW,PC7_4741
55243,GpPW,PC7_5882
84432,GpPW,PC7_4043
27090,GpPW,PC7_8155
1111,GpPW,PC7_7478
10309,GpPW,PC7_2034
5704,GpPW,PC7_12274
10769,GpPW,PC7_6520
474382,GpPW,PC7_6793
8357,GpPW,PC7_6233
23646,GpPW,PC7_5326
1128,GpPW,PC7_4107
6389,GpPW,PC7_6942
8330,GpPW,PC7_4334
25803,GpPW,PC7_6876
5781,GpPW,PC7_4012
126382,GpPW,PC7_4116
4023,GpPW,PC7_6948
28996,GpPW,WP1984_r82941
7124,GpPW,WP2036_r84527
2697,GpPW,WP2431_r84650
2033,GpPW,PC7_8679
7410,GpPW,PC7_7439
6396,GpPW,PC7_2325
5577,GpPW,PC7_5322
89846,GpPW,PC7_3991
23265,GpPW,PC7_4745
474382,GpPW,PC7_2529
2730,GpPW,PC7_6433
5440,GpPW,PC7_12069
5709,GpPW,PC7_7230
5710,GpPW,PC7_1214
91754,GpPW,PC7_5534
1911,GpPW,PC7_2529
